编号,开始答题时间,结束答题时间,答题时长,1.您所在社区目前**是否已设置**“快递包装共享回收箱”？,2.您**每月收到的快递数量**,3.**过去 30 天**您使用回收箱的次数,4.您投入的主要包装类型（可多选）:纸箱,4.您投入的主要包装类型（可多选）:塑料袋/快递袋,4.您投入的主要包装类型（可多选）:填充物,4.您投入的主要包装类型（可多选）:其他,5.您在使用回收箱时遇到的**主要障碍**（可多选）:位置不便,5.您在使用回收箱时遇到的**主要障碍**（可多选）:排队/拥堵,5.您在使用回收箱时遇到的**主要障碍**（可多选）:不清楚可回收物,5.您在使用回收箱时遇到的**主要障碍**（可多选）:无奖励,5.您在使用回收箱时遇到的**主要障碍**（可多选）:卫生差,5.您在使用回收箱时遇到的**主要障碍**（可多选）:担心信息泄露,5.您在使用回收箱时遇到的**主要障碍**（可多选）:其他,6.若将回收服务成本计入物业费，您是否接受每月物业费**相比当前增加不超过2元**？,7.您的性别,8.您的年龄,9.您的最高学历,10.您的职业,11.感知有用性:显著减少生活垃圾,11.感知有用性:提升社区形象,11.感知有用性:节省处理时间,11.感知有用性:助力双碳目标,12.感知便利性:投递步骤易懂,12.感知便利性:回收箱离家距离近,12.感知便利性:开放时间充足,13.感知风险性:担心个人信息泄露,13.感知风险性:担心箱体卫生导致虫鼠,13.感知风险性:担心未来产生额外收费,14.感知趣味性:投递过程让我心情愉快,14.感知趣味性:完成投递让我有成就感,15.信任程度:相信包装会被妥善处理,15.信任程度:相信积分/奖励可正常兑换,15.信任程度:相信平台的数据隐私保护,16.主观规范:家人朋友赞成,16.主观规范:社区干部建议,16.主观规范:邻居使用影响,16.主观规范:媒体宣传倡导,17.环境责任:环保是个人责任,17.环境责任:在意包装浪费,17.环境责任:为后代保护环境,17.环境责任:愿减少一次性用品,18.使用习惯:已形成习惯性投递,18.使用习惯:不回收会感到不自在,18.使用习惯:回收行为对我来说很自然,19.激励方案兴趣度:现金红包,19.激励方案兴趣度:积分商城,19.激励方案兴趣度:快递费减免,19.激励方案兴趣度:绿色碳积分,19.激励方案兴趣度:公益植树,19.激励方案兴趣度:社区荣誉排行,19.激励方案兴趣度:物业费折扣,19.激励方案兴趣度:抽盲盒,19.激励方案兴趣度:商家优惠券,19.激励方案兴趣度:二手盒返现,20.未来使用意向:每月持续使用,20.未来使用意向:高频使用意愿,20.未来使用意向:无奖励坚持,20.未来使用意向:社交分享,20.未来使用意向:志愿推广,21.您认为**最有效的激励方案**是什么？请简述原因。,22.其他建议或补充意见,语言,清洗数据结果,智能清洗数据无效概率,地理位置国家和地区,地理位置省,地理位置市,自定义字段,IP,UA,Referrer
51,2025/5/8  15:13:00,2025/5/8  15:21:00,518,B.否,B.4-6个,,,,,,,,,,,,,A.是,B.女,A.15-20,F.博士,A.学生,C.一般,B.不同意,D.同意,D.同意,D.同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,D.同意,D.同意,C.一般,C.一般,C.一般,C.一般,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,B.不同意,E.非常同意,C.一般,D.同意,C.一般,A.非常不同意,E.非常同意,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,B.不同意,E.非常同意,E.非常同意,D.同意,C.一般,D.同意,D.同意,,,简体中文,未清洗,,中国,北京市,北京市,,36.112.122.154,"Mozilla/5.0 (Linux; Android 12; V2219A Build/HUAWEIPD2296; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6854.43 MQQBrowser/6.2 TBS/081520 Mobile Safari/537.36 V1_AND_SQ_9.1.60_YYB_D QQ/9.1.60.34276 NetType/4G WebP/0.3.0 A",
50,2025/5/7  02:23:00,2025/5/7  02:32:00,533,A.是,A.1-3个,A.0次,,,,,A.位置不便,,C.不清楚可回收物,,E.卫生差,,,A.是,A.男,D.31-35,A.初中及以下,B.全职上班族,C.一般,D.同意,C.一般,C.一般,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,B.不同意,C.一般,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,C.一般,D.同意,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,C.一般,C.一般,E.非常同意,D.同意,E.非常同意,C.一般,D.同意,积分可兑换手机流量包，年轻人会主动多投。,,简体中文,未清洗,,中国,浙江省,杭州市,,115.236.62.10,"Mozilla/5.0 (Linux; Android 13; PD2296 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/132.0.6747.214 Mobile Safari/537.36 XWEB/1521135 MMWEBSDK/20231017 MMWEBID/3700 MicroMessenger/8.0.50.2800(0x2800A51A) WeChat/arm64",
49,2025/5/7  01:43:00,2025/5/7  01:56:00,745,A.是,B.4-6个,B.1-2次,A.纸箱,,C.填充物,,,B.排队/拥堵,C.不清楚可回收物,D.无奖励,E.卫生差,,,B.否,A.男,A.15-20,E.硕士,A.学生,E.非常同意,C.一般,D.同意,E.非常同意,E.非常同意,E.非常同意,C.一般,B.不同意,E.非常同意,D.同意,C.一般,D.同意,D.同意,D.同意,C.一般,C.一般,C.一般,A.非常不同意,E.非常同意,D.同意,E.非常同意,D.同意,D.同意,C.一般,A.非常不同意,B.不同意,D.同意,C.一般,D.同意,D.同意,D.同意,D.同意,C.一般,D.同意,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,C.一般,,激励周期太长，一季度才发一次积分，建议改成周结算，及时反馈更有成就感。,简体中文,未清洗,,中国,北京市,北京市,,36.112.135.133,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.50 V1_IPH_SQ_9.1.60_0_APP_A Pixel/1170",
48,2025/5/7  00:22:00,2025/5/7  00:28:00,384,A.是,D.10个以上,A.0次,,,,,A.位置不便,,,,,F.担心信息泄露,,B.否,B.女,D.31-35,B.高中/中专,B.全职上班族,D.同意,D.同意,E.非常同意,E.非常同意,C.一般,D.同意,D.同意,E.非常同意,C.一般,C.一般,D.同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,C.一般,D.同意,D.同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,D.同意,D.同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,E.非常同意,C.一般,E.非常同意,没有,,简体中文,未清洗,,中国,福建省,福州市,,27.159.6.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
47,2025/5/7  05:45:00,2025/5/7  05:58:00,777,A.是,B.4-6个,B.1-2次,A.纸箱,,,,A.位置不便,,,D.无奖励,E.卫生差,,,A.是,B.女,F.46及以上,E.硕士,D.退休,C.一般,D.同意,C.一般,C.一般,D.同意,C.一般,C.一般,A.非常不同意,A.非常不同意,C.一般,D.同意,D.同意,E.非常同意,D.同意,E.非常同意,C.一般,B.不同意,E.非常同意,C.一般,D.同意,D.同意,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,C.一般,A.非常不同意,E.非常同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,D.同意,D.同意,C.一般,小程序推送环保徽章收藏，满足成就收集癖。,无,简体中文,未清洗,,中国,江苏省,南京市,,180.97.91.211,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
46,2025/5/7  07:28:00,2025/5/7  07:40:00,714,B.否,A.1-3个,,,,,,,,,,,,,C.视服务质量而定,A.男,C.26-30,C.大专,B.全职上班族,B.不同意,D.同意,E.非常同意,C.一般,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,B.不同意,D.同意,D.同意,D.同意,C.一般,C.一般,C.一般,C.一般,C.一般,A.非常不同意,C.一般,D.同意,C.一般,E.非常同意,A.非常不同意,C.一般,D.同意,B.不同意,A.非常不同意,D.同意,C.一般,C.一般,B.不同意,B.不同意,C.一般,D.同意,D.同意,D.同意,C.一般,D.同意,D.同意,,没有,简体中文,未清洗,,中国,北京市,北京市,,36.112.122.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
45,2025/5/7  05:41:00,2025/5/7  05:51:00,613,A.是,B.4-6个,B.1-2次,A.纸箱,B.塑料袋/快递袋,C.填充物,,A.位置不便,,,,,F.担心信息泄露,,A.是,B.女,B.21-25,D.本科,B.全职上班族,D.同意,D.同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,D.同意,E.非常同意,D.同意,D.同意,C.一般,A.非常不同意,E.非常同意,E.非常同意,D.同意,E.非常同意,E.非常同意,A.非常不同意,A.非常不同意,C.一般,C.一般,C.一般,B.不同意,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,C.一般,B.不同意,D.同意,A.非常不同意,E.非常同意,E.非常同意,C.一般,D.同意,B.不同意,E.非常同意,A.非常不同意,,,简体中文,未清洗,,中国,北京市,北京市,,36.112.83.230,"Mozilla/5.0 (Linux; Android 12; SM?G9960 Build/HUAWEIPD2296; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.76 MQQBrowser/6.2 TBS/080684 Mobile Safari/537.36 V1_AND_SQ_9.1.60_YYB_D QQ/9.0.50.45070 NetType/4G WebP/0.3.0 A",
44,2025/5/7  14:14:00,2025/5/7  14:29:00,884,A.是,B.4-6个,B.1-2次,,B.塑料袋/快递袋,,,,,,D.无奖励,,,,B.否,B.女,C.26-30,D.本科,B.全职上班族,D.同意,D.同意,D.同意,D.同意,E.非常同意,D.同意,C.一般,A.非常不同意,D.同意,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,D.同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,C.一般,E.非常同意,D.同意,A.非常不同意,E.非常同意,E.非常同意,C.一般,D.同意,D.同意,D.同意,E.非常同意,,无,简体中文,未清洗,,中国,江苏省,苏州市,,180.104.178.36,"Mozilla/5.0 (Linux; Android 15; M2012K11C Build/HUAWEIPD2296; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.33 MQQBrowser/6.2 TBS/075799 Mobile Safari/537.36 V1_AND_SQ_9.1.60_YYB_D QQ/9.1.60.22096 NetType/4G WebP/0.3.0 A",
43,2025/5/7  12:25:00,2025/5/7  12:27:00,147,B.否,B.4-6个,,,,,,,,,,,,,A.是,B.女,B.21-25,C.大专,B.全职上班族,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,D.同意,E.非常同意,B.不同意,D.同意,D.同意,C.一般,B.不同意,D.同意,C.一般,C.一般,C.一般,C.一般,E.非常同意,A.非常不同意,D.同意,D.同意,C.一般,C.一般,B.不同意,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,B.不同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,D.同意,B.不同意,D.同意,E.非常同意,B.不同意,投一次送一次地铁积分，通勤族最在意交通成本。,无,简体中文,未清洗,,中国,福建省,厦门市,,27.157.100.101,"Mozilla/5.0 (iPad; CPU OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.50(0x80FE) NetType/5G Language/zh_CN",
42,2025/5/7  13:19:00,2025/5/7  13:30:00,657,A.是,B.4-6个,B.1-2次,A.纸箱,B.塑料袋/快递袋,,,A.位置不便,,,D.无奖励,,,,A.是,B.女,D.31-35,E.硕士,B.全职上班族,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,D.同意,E.非常同意,D.同意,C.一般,C.一般,C.一般,D.同意,E.非常同意,E.非常同意,C.一般,B.不同意,A.非常不同意,C.一般,C.一般,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,C.一般,D.同意,E.非常同意,E.非常同意,C.一般,E.非常同意,D.同意,D.同意,D.同意,C.一般,D.同意,积分可兑换地铁站行李寄存，旅行族会很买单。,,简体中文,未清洗,,中国,浙江省,宁波市,,115.238.155.35,"Mozilla/5.0 (iPad; CPU OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.46(0x7860) NetType/5G Language/zh_CN",
41,2025/5/7  13:36:00,2025/5/7  13:48:00,739,A.是,B.4-6个,B.1-2次,A.纸箱,,C.填充物,,A.位置不便,,C.不清楚可回收物,D.无奖励,,,,C.视服务质量而定,B.女,C.26-30,D.本科,C.自由职业,D.同意,C.一般,D.同意,D.同意,D.同意,C.一般,D.同意,D.同意,B.不同意,D.同意,D.同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,D.同意,C.一般,C.一般,D.同意,B.不同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,A.非常不同意,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,A.非常不同意,C.一般,C.一般,D.同意,D.同意,C.一般,D.同意,E.非常同意,C.一般,无,没有,简体中文,未清洗,,中国,上海市,上海市,,101.226.147.186,"Mozilla/5.0 (iPad; CPU OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.52(0xE65F) NetType/5G Language/zh_CN",
40,2025/5/8  08:26:00,2025/5/8  08:38:00,722,A.是,A.1-3个,B.1-2次,A.纸箱,B.塑料袋/快递袋,,,A.位置不便,B.排队/拥堵,,D.无奖励,,,,C.视服务质量而定,B.女,A.15-20,C.大专,B.全职上班族,E.非常同意,B.不同意,B.不同意,A.非常不同意,E.非常同意,D.同意,E.非常同意,D.同意,E.非常同意,D.同意,C.一般,C.一般,C.一般,C.一般,D.同意,E.非常同意,C.一般,C.一般,D.同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,C.一般,C.一般,E.非常同意,D.同意,C.一般,B.不同意,C.一般,C.一般,A.非常不同意,D.同意,C.一般,C.一般,C.一般,B.不同意,D.同意,C.一般,C.一般,无,无,简体中文,未清洗,,中国,上海市,上海市,,101.226.118.191,"Mozilla/5.0 (Linux; Android 15; RMX3841 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.178 Mobile Safari/537.36 XWEB/1406374 MMWEBSDK/20230326 MMWEBID/3543 MicroMessenger/8.0.46.2800(0x2800A198) WeChat/arm64",
39,2025/5/8  02:46:00,2025/5/8  03:01:00,849,A.是,D.10个以上,D.6-10次,A.纸箱,B.塑料袋/快递袋,,,,B.排队/拥堵,,,,F.担心信息泄露,,B.否,B.女,A.15-20,D.本科,A.学生,E.非常同意,E.非常同意,B.不同意,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,E.非常同意,B.不同意,C.一般,D.同意,D.同意,C.一般,B.不同意,C.一般,D.同意,E.非常同意,D.同意,D.同意,E.非常同意,D.同意,D.同意,C.一般,C.一般,C.一般,A.非常不同意,C.一般,C.一般,D.同意,D.同意,C.一般,C.一般,C.一般,D.同意,D.同意,C.一般,E.非常同意,C.一般,D.同意,,,简体中文,未清洗,,中国,浙江省,宁波市,,115.238.125.148,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.50 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
38,2025/5/8  13:32:00,2025/5/8  13:47:00,880,A.是,A.1-3个,B.1-2次,,B.塑料袋/快递袋,,,A.位置不便,,C.不清楚可回收物,D.无奖励,,,,A.是,A.男,B.21-25,C.大专,B.全职上班族,C.一般,C.一般,B.不同意,D.同意,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,E.非常同意,C.一般,D.同意,A.非常不同意,C.一般,D.同意,B.不同意,E.非常同意,B.不同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,C.一般,C.一般,D.同意,D.同意,C.一般,E.非常同意,B.不同意,C.一般,E.非常同意,D.同意,D.同意,D.同意,C.一般,C.一般,C.一般,C.一般,增设“环保合伙人”模式，组队积分翻倍，增强社交。,箱体 App 一直要求定位权限，感觉被追踪不舒服，建议提供离线投递模式。,简体中文,未清洗,,中国,浙江省,杭州市,,115.236.89.57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.15.1741(0x5799CFF) WindowsWechat(0x29E5EBFF) XWEB/42831 Flue",
37,2025/5/8  02:02:00,2025/5/8  02:14:00,710,A.是,A.1-3个,A.0次,A.纸箱,,C.填充物,,A.位置不便,,C.不清楚可回收物,,,,,A.是,A.男,D.31-35,D.本科,B.全职上班族,B.不同意,C.一般,E.非常同意,C.一般,E.非常同意,E.非常同意,E.非常同意,D.同意,C.一般,B.不同意,D.同意,C.一般,C.一般,D.同意,C.一般,C.一般,D.同意,D.同意,E.非常同意,E.非常同意,A.非常不同意,A.非常不同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,D.同意,D.同意,D.同意,无,我愿意投，但感觉奖励力度不够，大概要攒半年才换一瓶洗洁精。,简体中文,未清洗,,中国,广东省,深圳市,,183.15.209.101,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.1.60_0_APP_A Pixel/1170",
36,2025/5/6  22:05:00,2025/5/6  22:14:00,529,B.否,B.4-6个,,,,,,,,,,,,,A.是,A.男,B.21-25,A.初中及以下,A.学生,C.一般,C.一般,A.非常不同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,D.同意,C.一般,A.非常不同意,C.一般,C.一般,C.一般,D.同意,B.不同意,C.一般,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,D.同意,D.同意,E.非常同意,B.不同意,C.一般,D.同意,C.一般,E.非常同意,E.非常同意,D.同意,E.非常同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,纸箱上贴随机红包码，现场拆箱即扫即得，体验感好。,,简体中文,未清洗,,中国,广东省,深圳市,,183.15.172.214,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
35,2025/5/8  12:39:00,2025/5/8  12:48:00,542,A.是,C.7-10个,A.0次,A.纸箱,B.塑料袋/快递袋,C.填充物,,A.位置不便,,,,,,,A.是,A.男,A.15-20,C.大专,A.学生,C.一般,B.不同意,C.一般,A.非常不同意,D.同意,E.非常同意,B.不同意,C.一般,D.同意,C.一般,C.一般,C.一般,D.同意,E.非常同意,D.同意,C.一般,D.同意,A.非常不同意,C.一般,D.同意,E.非常同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,C.一般,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,D.同意,B.不同意,C.一般,D.同意,D.同意,C.一般,C.一般,E.非常同意,无,无,简体中文,未清洗,,中国,福建省,福州市,,27.159.209.229,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.52(0xB794) NetType/5G Language/zh_CN",
34,2025/5/7  23:01:00,2025/5/7  23:16:00,898,B.否,B.4-6个,,,,,,,,,,,,,B.否,A.男,C.26-30,D.本科,B.全职上班族,E.非常同意,C.一般,D.同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,B.不同意,E.非常同意,D.同意,A.非常不同意,C.一般,C.一般,D.同意,A.非常不同意,C.一般,C.一般,C.一般,D.同意,C.一般,A.非常不同意,E.非常同意,D.同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,D.同意,D.同意,C.一般,B.不同意,E.非常同意,D.同意,C.一般,D.同意,D.同意,E.非常同意,C.一般,E.非常同意,没有,奖励积分兑换的商品太鸡肋，能否与超市合作，直接抵现金更实用？,简体中文,未清洗,,中国,四川省,绵阳市,,222.208.173.93,"Mozilla/5.0 (iPad; CPU OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.46(0xAE07) NetType/5G Language/zh_CN",
33,2025/5/8  18:59:00,2025/5/8  19:14:00,870,A.是,B.4-6个,A.0次,A.纸箱,B.塑料袋/快递袋,,D.其他,A.位置不便,,C.不清楚可回收物,,,F.担心信息泄露,,A.是,A.男,B.21-25,A.初中及以下,B.全职上班族,D.同意,E.非常同意,E.非常同意,D.同意,C.一般,C.一般,D.同意,C.一般,D.同意,C.一般,C.一般,B.不同意,B.不同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,D.同意,D.同意,D.同意,D.同意,B.不同意,B.不同意,C.一般,D.同意,C.一般,D.同意,A.非常不同意,C.一般,A.非常不同意,C.一般,D.同意,D.同意,B.不同意,C.一般,D.同意,D.同意,D.同意,D.同意,A.非常不同意,,没有,简体中文,未清洗,,中国,上海市,上海市,,101.226.213.141,"Mozilla/5.0 (Linux; Android 15; RMX3841 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/132.0.6747.68 Mobile Safari/537.36 XWEB/1457551 MMWEBSDK/20251101 MMWEBID/2596 MicroMessenger/8.0.50.2800(0x28009C15) WeChat/arm64",
32,2025/5/7  02:44:00,2025/5/7  02:54:00,605,B.否,B.4-6个,,,,,,,,,,,,,B.否,A.男,C.26-30,C.大专,B.全职上班族,B.不同意,C.一般,E.非常同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,D.同意,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,B.不同意,C.一般,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,E.非常同意,E.非常同意,A.非常不同意,D.同意,D.同意,B.不同意,C.一般,D.同意,B.不同意,E.非常同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,C.一般,D.同意,,手机操作步骤太多，老年人不会，最好刷脸或物理按键即可开箱。,简体中文,未清洗,,中国,福建省,厦门市,,27.157.237.156,"Mozilla/5.0 (iPad; CPU OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.46(0xF972) NetType/5G Language/zh_CN",
31,2025/5/7  22:52:00,2025/5/7  22:54:00,125,A.是,B.4-6个,B.1-2次,A.纸箱,,C.填充物,,,,C.不清楚可回收物,D.无奖励,,,,C.视服务质量而定,A.男,B.21-25,A.初中及以下,B.全职上班族,B.不同意,E.非常同意,C.一般,C.一般,C.一般,C.一般,D.同意,E.非常同意,B.不同意,D.同意,C.一般,D.同意,D.同意,D.同意,E.非常同意,A.非常不同意,E.非常同意,D.同意,E.非常同意,E.非常同意,A.非常不同意,C.一般,B.不同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,B.不同意,C.一般,C.一般,E.非常同意,D.同意,E.非常同意,A.非常不同意,D.同意,C.一般,A.非常不同意,没有,,简体中文,未清洗,,中国,广东省,深圳市,,183.15.200.29,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
30,2025/5/8  08:19:00,2025/5/8  08:21:00,129,A.是,B.4-6个,A.0次,A.纸箱,,,,A.位置不便,B.排队/拥堵,C.不清楚可回收物,D.无奖励,,,,A.是,A.男,E.36-45,D.本科,B.全职上班族,C.一般,C.一般,A.非常不同意,D.同意,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,E.非常同意,D.同意,C.一般,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,E.非常同意,E.非常同意,C.一般,D.同意,E.非常同意,E.非常同意,B.不同意,C.一般,D.同意,A.非常不同意,D.同意,D.同意,E.非常同意,E.非常同意,C.一般,C.一般,C.一般,D.同意,D.同意,C.一般,没有,无,简体中文,未清洗,,中国,四川省,成都市,,125.64.208.227,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
29,2025/5/7  02:35:00,2025/5/7  02:47:00,706,B.否,B.4-6个,,,,,,,,,,,,,A.是,A.男,A.15-20,D.本科,B.全职上班族,D.同意,C.一般,C.一般,A.非常不同意,C.一般,D.同意,D.同意,D.同意,D.同意,D.同意,B.不同意,E.非常同意,D.同意,E.非常同意,D.同意,A.非常不同意,E.非常同意,C.一般,C.一般,E.非常同意,E.非常同意,E.非常同意,C.一般,D.同意,D.同意,D.同意,E.非常同意,C.一般,C.一般,D.同意,D.同意,D.同意,D.同意,E.非常同意,D.同意,D.同意,E.非常同意,C.一般,D.同意,E.非常同意,D.同意,,,简体中文,未清洗,,中国,山东省,青岛市,,60.208.169.23,"Mozilla/5.0 (iPad; CPU OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.52(0xF44C) NetType/5G Language/zh_CN",
28,2025/5/8  10:59:00,2025/5/8  11:13:00,820,B.否,B.4-6个,,,,,,,,,,,,,B.否,B.女,B.21-25,B.高中/中专,A.学生,D.同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,E.非常同意,D.同意,E.非常同意,D.同意,E.非常同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,A.非常不同意,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,B.不同意,C.一般,C.一般,D.同意,C.一般,C.一般,D.同意,B.不同意,C.一般,D.同意,C.一般,C.一般,B.不同意,C.一般,E.非常同意,,没有,简体中文,未清洗,,中国,上海市,上海市,,101.226.17.135,"Mozilla/5.0 (Linux; Android 13; PD2296 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.114 Mobile Safari/537.36 XWEB/1577910 MMWEBSDK/20240801 MMWEBID/1085 MicroMessenger/8.0.50.2800(0x28005CB6) WeChat/arm64",
